time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-02-16T04:19:08.210Z,38.8328323,-122.7723312,1.61,0.7,md,12,84,0.003021,0.04,nc,nc72764676,2017-02-16T04:48:02.399Z,"4km WNW of Cobb, California",earthquake,0.3,0.43,0.16,4,automatic,nc,nc
2017-02-16T04:18:32.440Z,33.6308333,-116.6626667,12.7,0.31,ml,14,85,0.05752,0.15,ci,ci37584663,2017-02-16T14:28:58.559Z,"8km N of Anza, CA",earthquake,0.47,0.56,0.09,6,reviewed,ci,ci
2017-02-16T04:14:42.500Z,18.016,-67.0634,7,1.5,Md,3,162,0.04491576,0.2,pr,pr17047001,2017-02-16T08:47:08.027Z,"3km S of Lajas, Puerto Rico",earthquake,1.1,2,0,3,reviewed,pr,pr
2017-02-16T04:12:14.140Z,34.4558333,-117.941,8.89,1.05,ml,29,35,0.01375,0.12,ci,ci37584655,2017-02-16T15:18:52.602Z,"6km SSW of Pearblossum, CA",earthquake,0.16,0.32,0.128,21,reviewed,ci,ci
2017-02-16T04:07:36.183Z,59.5835,-153.4628,115.6,3.4,ml,,,,0.65,ak,ak15276747,2017-02-16T04:27:50.458Z,"84km ESE of Old Iliamna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-02-16T04:03:32.110Z,38.8233337,-122.8223343,4.65,0.97,md,14,78,0.009577,0.17,nc,nc72764666,2017-02-16T04:24:02.360Z,"7km NW of The Geysers, California",earthquake,0.7,1.3,0.09,5,automatic,nc,nc
2017-02-16T03:55:26.300Z,36.2593333,-120.2515,11.24,1.8,md,30,256,0.1224,0.05,nc,nc72764661,2017-02-17T00:19:01.702Z,"14km WNW of Huron, California",earthquake,0.84,0.55,0.198,19,reviewed,nc,nc
2017-02-16T03:52:03.407Z,36.622,-116.2673,5.6,-0.1,ml,6,122.6,0.062,0.167,nn,nn00578779,2017-02-17T02:35:25.777Z,"52km NNW of Pahrump, Nevada",earthquake,,4.9,0,2,reviewed,nn,nn
2017-02-16T03:44:25.120Z,36.8428333,-121.5605,6.36,1.31,md,24,62,0.04585,0.09,nc,nc72764656,2017-02-17T20:45:03.444Z,"2km W of San Juan Bautista, California",earthquake,0.32,0.55,0.26,18,reviewed,nc,nc
2017-02-16T03:17:11.283Z,38.3224,-118.9371,9.1,1.1,ml,7,124.95,0.287,0.1565,nn,nn00578774,2017-02-17T02:35:24.101Z,"26km ENE of Bridgeport, California",earthquake,,28.9,0.13,2,reviewed,nn,nn
2017-02-16T03:14:16.360Z,19.206,-155.4258333,33.801,1.71,md,41,141,0.04122,0.09,hv,hv61608046,2017-02-16T21:11:44.140Z,"5km E of Pahala, Hawaii",earthquake,0.58,1.11,0.046,20,reviewed,hv,hv
2017-02-16T03:12:06.670Z,37.2225,-121.6661667,8.83,1.07,md,10,105,0.03684,0.08,nc,nc72764651,2017-02-18T02:49:01.704Z,"10km N of Morgan Hill, California",earthquake,0.51,0.53,0.239,10,reviewed,nc,nc
2017-02-16T02:53:28.241Z,38.219,-118.7379,11.1,0.4,ml,4,223.24,0.159,0.0172,nn,nn00578771,2017-02-17T02:35:22.587Z,"35km SSW of Hawthorne, Nevada",earthquake,,34.3,0,1,reviewed,nn,nn
2017-02-16T02:12:09.610Z,33.386,-116.3626667,4.69,0.62,ml,30,123,0.05923,0.2,ci,ci37584631,2017-02-16T15:14:50.988Z,"14km N of Borrego Springs, CA",earthquake,0.34,0.61,0.149,14,reviewed,ci,ci
2017-02-16T02:02:23.890Z,34.4588333,-80.8698333,2.86,1.72,md,8,76,0.3676,0.34,se,se60034203,2017-02-16T13:05:29.820Z,"13km SSE of Great Falls, South Carolina",earthquake,1.29,4.09,0.183,6,reviewed,se,se
2017-02-16T02:00:21.530Z,34.4558333,-80.8828333,0.82,1.13,md,5,149,0.3568,0.19,se,se60034213,2017-02-16T14:14:14.730Z,"13km S of Great Falls, South Carolina",earthquake,2.17,1.47,0.213,2,reviewed,se,se
2017-02-16T01:54:54.160Z,34.1206667,-116.9116667,7.38,2.46,ml,112,22,0.03369,0.13,ci,ci37584623,2017-02-16T19:56:39.924Z,"14km S of Big Bear Lake, CA",earthquake,0.08,0.27,0.155,158,reviewed,ci,ci
2017-02-16T01:39:35.631Z,38.3853,-118.9162,7.1,1.9,ml,21,49.25,0.138,0.1483,nn,nn00578695,2017-02-17T02:34:55.328Z,"29km WSW of Hawthorne, Nevada",earthquake,,3.3,0.37,8,reviewed,nn,nn
2017-02-16T01:37:33.893Z,38.383,-118.9049,13.2,1.2,ml,12,82.79,0.334,0.131,nn,nn00578694,2017-02-17T02:34:52.189Z,"29km WSW of Hawthorne, Nevada",earthquake,,5,0.14,2,reviewed,nn,nn
2017-02-16T01:15:18.169Z,61.8407,-148.1056,29,1.5,ml,,,,0.85,ak,ak15276215,2017-02-16T01:23:36.138Z,"39km E of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-02-16T01:09:53.910Z,33.9966667,-116.9818333,15.95,1.18,ml,45,55,0.1039,0.12,ci,ci37584599,2017-02-16T01:26:10.920Z,"7km E of Calimesa, CA",earthquake,0.15,0.42,0.128,20,reviewed,ci,ci
2017-02-16T00:57:07.661Z,39.0061,-119.368,10.2,1.4,ml,16,81.73,0.101,0.1798,nn,nn00578683,2017-02-17T02:34:49.606Z,"17km W of Yerington, Nevada",earthquake,,1.6,1.09,5,reviewed,nn,nn
2017-02-16T00:54:51.300Z,37.526,-118.8216667,4.6,1.33,md,25,114,0.06419,0.05,nc,nc72764606,2017-02-16T16:48:13.875Z,"19km SE of Mammoth Lakes, California",earthquake,0.31,0.68,0.178,22,reviewed,nc,nc
2017-02-16T00:40:44.940Z,33.4878333,-116.7911667,4.69,1.68,ml,64,27,0.0895,0.16,ci,ci37584591,2017-02-16T01:18:01.180Z,"8km NE of Aguanga, CA",earthquake,0.12,0.83,0.113,25,reviewed,ci,ci
2017-02-16T00:39:53.534Z,39.462,-120.3026,10.3,-0.2,ml,5,166.68,0.111,0.1448,nn,nn00578746,2017-02-17T02:35:13.491Z,"18km NW of Truckee, California",earthquake,,3.8,0,1,reviewed,nn,nn
2017-02-16T00:37:44.050Z,37.4726667,-113.7446667,5.83,1.62,ml,5,133,0.08996,0.04,uu,uu60184912,2017-02-16T18:11:52.230Z,"11km SSW of Enterprise, Utah",earthquake,0.59,31.61,0.031,2,reviewed,uu,uu
2017-02-16T00:20:24.730Z,34.2363333,-117.4505,11.64,0.81,ml,24,54,0.02657,0.13,ci,ci37584543,2017-02-16T01:09:34.453Z,"5km WNW of Devore, CA",earthquake,0.22,0.36,0.113,10,reviewed,ci,ci
2017-02-16T00:19:20.040Z,-30.052,-71.3736,45.65,4.5,mb,,91,0.177,1.1,us,us20008k40,2017-02-16T19:27:47.345Z,"11km SSW of Coquimbo, Chile",earthquake,5.4,9.7,0.144,14,reviewed,us,us
2017-02-16T00:19:00.790Z,39.5045,26.1224,10,4.8,mb,,40,1.365,1,us,us20008k41,2017-02-16T16:34:26.040Z,"15km NNW of Mithymna, Greece",earthquake,4.3,1.9,0.074,57,reviewed,us,us
2017-02-16T00:13:45.660Z,49.3851667,-120.4886667,-0.51,1.99,ml,12,204,0.568,0.31,uw,uw61250461,2017-02-16T18:39:29.640Z,"8km S of Princeton, Canada",explosion,1.5,31.61,0.085,11,reviewed,uw,uw
2017-02-16T00:07:15.390Z,38.5395,-112.5488333,3.6,0.5,md,5,204,0.106,0.05,uu,uu60184907,2017-02-16T18:03:06.500Z,"30km NNE of Beaver, Utah",earthquake,2.8,31.61,0.446,3,reviewed,uu,uu
2017-02-16T00:05:51.990Z,19.3721667,-155.2848333,2.602,0.37,md,7,130,0.01459,0.05,hv,hv61607901,2017-02-16T20:29:54.610Z,"8km SW of Volcano, Hawaii",earthquake,0.36,0.73,0.052,3,reviewed,hv,hv
2017-02-15T23:39:02.104Z,38.4046,-118.882,2,0.8,ml,8,167.56,0.105,0.1556,nn,nn00578692,2017-02-16T01:32:28.315Z,"26km WSW of Hawthorne, Nevada",earthquake,,3.5,0.16,2,reviewed,nn,nn
2017-02-15T23:35:07.760Z,34.037,-117.252,15.36,0.95,ml,40,46,0.08925,0.14,ci,ci37584487,2017-02-16T01:05:19.070Z,"2km SE of Loma Linda, CA",earthquake,0.21,0.31,0.136,19,reviewed,ci,ci
2017-02-15T23:16:33.550Z,33.3156667,-116.1885,10.15,1.08,ml,38,75,0.1344,0.17,ci,ci37584455,2017-02-16T00:59:28.041Z,"19km ENE of Borrego Springs, CA",earthquake,0.24,0.6,0.124,23,reviewed,ci,ci
2017-02-15T23:07:18.097Z,64.779,-152.86,4.4,1.7,ml,,,,0.91,ak,ak15275352,2017-02-15T23:23:44.479Z,"57km SW of Tanana, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-02-15T23:05:37.980Z,38.389,-118.8871,10.4,1.4,ml,16,57.47,0.117,0.1581,nn,nn00578664,2017-02-15T23:31:45.999Z,"27km WSW of Hawthorne, Nevada",earthquake,,1.9,0.18,3,reviewed,nn,nn
2017-02-15T23:02:28.229Z,38.3931,-118.916,6.5,1.6,ml,15,56.9,0.134,0.1433,nn,nn00578663,2017-02-15T23:19:20.830Z,"29km WSW of Hawthorne, Nevada",earthquake,,3.5,1.19,4,reviewed,nn,nn
2017-02-15T23:01:22.380Z,34.7562,24.9234,10,4.6,mb,,114,0.531,1.16,us,us20008k3m,2017-02-16T01:28:37.935Z,"33km S of Moirai, Greece",earthquake,3.6,1.9,0.071,59,reviewed,us,us
2017-02-15T23:00:04.180Z,33.6135,-116.9266667,8.25,0.87,ml,24,59,0.06783,0.07,ci,ci37584423,2017-02-15T23:35:44.931Z,"15km SSW of Valle Vista, CA",earthquake,0.15,0.34,0.227,18,reviewed,ci,ci
2017-02-15T22:58:50.960Z,38.8278351,-122.7493362,0.08,0.86,md,8,148,0.01231,0.02,nc,nc72764576,2017-02-16T00:04:02.055Z,"2km WNW of Cobb, California",earthquake,0.38,1.07,0.13,3,automatic,nc,nc
2017-02-15T22:52:50.209Z,36.8129,-116.0018,7.9,-0.3,ml,9,188.31,0.086,0.0806,nn,nn00578680,2017-02-16T00:49:17.072Z,"67km N of Pahrump, Nevada",earthquake,,2.3,0.15,4,reviewed,nn,nn
2017-02-15T22:52:37.759Z,39.2237,-120.09,6.6,0.5,ml,5,125.86,0.081,0.1146,nn,nn00578676,2017-02-16T00:39:42.703Z,"3km WSW of Tahoe Vista, California",earthquake,,3.5,0.38,4,reviewed,nn,nn
2017-02-15T22:51:20.480Z,46.1466667,-119.2061667,0.45,1.69,ml,19,250,0.2222,0.26,uw,uw61250381,2017-02-16T18:26:35.190Z,"7km WNW of Highland, Washington",earthquake,0.63,0.67,0.154,13,reviewed,uw,uw
2017-02-15T22:47:39.980Z,38.7943333,-122.779,2.33,1.48,md,43,75,0.007064,0.03,nc,nc72764571,2017-02-17T18:52:02.238Z,"2km NW of The Geysers, California",earthquake,0.14,0.22,0.27,18,reviewed,nc,nc
2017-02-15T22:40:53.886Z,36.8123,-116.0019,6.3,0.7,ml,28,101.75,0.085,0.1406,nn,nn00578659,2017-02-15T23:03:49.032Z,"67km N of Pahrump, Nevada",earthquake,,1.4,0.23,15,reviewed,nn,nn
2017-02-15T22:39:54.460Z,33.8553333,-117.492,-0.53,1.8,ml,65,44,0.0544,0.17,ci,ci37584407,2017-02-15T23:31:08.015Z,"4km SE of Home Gardens, CA",quarry blast,0.24,31.61,0.091,22,reviewed,ci,ci
2017-02-15T22:33:02.438Z,61.3226,-146.6265,23.7,1.8,ml,,,,0.59,ak,ak15275347,2017-02-15T22:44:38.504Z,"26km NW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-02-15T22:32:11.250Z,39.0123,-119.3525,14,2.2,ml,18,75.45,0.101,,nn,nn00578654,2017-02-15T22:34:14.427Z,"16km W of Yerington, Nevada",earthquake,,,,,automatic,nn,nn
2017-02-15T22:24:43.570Z,36.4103333,-120.9886667,4.63,1.33,md,13,173,0.02843,0.05,nc,nc72764566,2017-02-17T18:33:03.188Z,"24km ENE of Greenfield, California",earthquake,0.53,0.42,0.19,14,reviewed,nc,nc
2017-02-15T21:59:44.800Z,17.975,-67.0345,14,2.5,Md,11,147.6,0.01077978,0.38,pr,pr17046007,2017-02-15T22:26:00.515Z,"1km E of La Parguera, Puerto Rico",earthquake,1.9,2.1,0,8,reviewed,pr,pr
2017-02-15T21:55:43.310Z,45.7528333,-118.5953333,6.97,2.85,ml,13,134,0.3507,0.25,uw,uw61250371,2017-02-15T22:48:49.395Z,"10km SW of Athena, Oregon",earthquake,0.55,1.66,0.098,9,reviewed,uw,uw
2017-02-15T21:52:31.860Z,33.8653333,-117.4991667,-0.5,1.29,ml,32,49,0.05253,0.16,ci,ci37584375,2017-02-15T22:36:45.911Z,"2km SE of Home Gardens, CA",quarry blast,0.29,31.61,0.146,20,reviewed,ci,ci
2017-02-15T21:42:21.807Z,36.7024,-116.317,7.6,-0.2,ml,14,78.77,0.06,0.1354,nn,nn00578693,2017-02-16T01:38:49.015Z,"45km ESE of Beatty, Nevada",earthquake,,1.4,0.13,3,reviewed,nn,nn
2017-02-15T21:36:10.190Z,39.2238,-120.0899,9.4,0.8,ml,7,138.48,0.081,0.1118,nn,nn00578631,2017-02-15T21:54:45.139Z,"3km WSW of Tahoe Vista, California",earthquake,,2.6,0.61,4,reviewed,nn,nn
2017-02-15T21:22:43.058Z,38.4177,-118.9182,9,1.1,ml,12,84.11,0.126,0.1405,nn,nn00578640,2017-02-15T22:13:42.430Z,"28km WSW of Hawthorne, Nevada",earthquake,,3,0,1,reviewed,nn,nn
2017-02-15T21:14:22.120Z,37.1563333,-97.8265,4.37,1.53,ml,12,84,0.05403,0.03,ismpkansas,ismpkansas70220803,2017-02-18T05:14:24.750Z,"18km E of Anthony, Kansas",earthquake,0.16,0.82,0.133,14,reviewed,ismp,ismp
2017-02-15T21:13:58.670Z,19.3523333,-155.0825,6.098,1.39,md,37,158,0.03633,0.14,hv,hv61607626,2017-02-16T01:25:22.810Z,"17km S of Fern Acres, Hawaii",earthquake,0.59,0.75,0.164,19,reviewed,hv,hv
2017-02-15T21:13:57.512Z,36.6972,-116.3178,8.5,-0.3,ml,12,103.49,0.055,0.1053,nn,nn00578635,2017-02-15T22:07:17.467Z,"45km ESE of Beatty, Nevada",earthquake,,2.2,0,1,reviewed,nn,nn
2017-02-15T21:11:24.900Z,19.2083333,-155.3445,44.971,1.82,md,13,176,0.05788,0.08,hv,hv61607621,2017-02-16T04:46:58.840Z,"14km E of Pahala, Hawaii",earthquake,1.02,1.32,0.017,8,reviewed,hv,hv
2017-02-15T21:09:47.913Z,36.698,-116.3157,9.8,1.9,ml,32,27.6,0.056,0.1444,nn,nn00578619,2017-02-15T21:32:58.363Z,"45km ESE of Beatty, Nevada",earthquake,,0.9,0.31,16,reviewed,nn,nn
2017-02-15T21:08:02.800Z,18.0965,-68.2527,73,3.4,Md,6,334.8,1.09145307,0.28,pr,pr17046008,2017-02-16T00:59:50.468Z,"48km SE of Boca de Yuma, Dominican Republic",earthquake,3.7,3.7,0,6,reviewed,pr,pr
2017-02-15T20:53:04.420Z,33.4931667,-116.788,5.65,0.95,ml,35,39,0.08357,0.13,ci,ci37584351,2017-02-15T21:41:22.840Z,"9km NE of Aguanga, CA",earthquake,0.14,0.66,0.093,23,reviewed,ci,ci
2017-02-15T20:51:14.710Z,33.5068333,-116.4468333,7.45,0.79,ml,36,105,0.02418,0.15,ci,ci37584343,2017-02-15T21:35:15.850Z,"22km SW of La Quinta, CA",earthquake,0.22,0.45,0.094,18,reviewed,ci,ci
2017-02-15T20:39:25.970Z,33.9718333,-116.7605,18.92,1.09,ml,43,47,0.07437,0.14,ci,ci37584335,2017-02-15T21:29:57.348Z,"6km NNE of Cabazon, CA",earthquake,0.17,0.41,0.107,26,reviewed,ci,ci
2017-02-15T20:37:32.050Z,34.636,-117.3008333,-0.97,0.99,ml,23,93,0.07883,0.14,ci,ci37584327,2017-02-15T21:07:27.847Z,"11km N of Victorville, CA",quarry blast,0.36,31.61,0.122,10,reviewed,ci,ci
2017-02-15T20:19:54.130Z,34.8671667,-118.7711667,-1.36,1.19,ml,11,89,0.09002,0.13,ci,ci37584311,2017-02-15T21:04:54.863Z,"9km ENE of Lebec, CA",quarry blast,0.38,31.61,0.096,5,reviewed,ci,ci
2017-02-15T20:05:19.230Z,34.9998333,-118.2048333,-1.01,1.02,ml,9,145,0.1126,0.16,ci,ci37584303,2017-02-15T21:01:37.511Z,"6km SSW of Mojave, CA",quarry blast,0.67,31.61,0.061,4,reviewed,ci,ci
2017-02-15T20:04:08.510Z,34.2298333,-117.6653333,5.11,0.87,ml,27,53,0.0106,0.18,ci,ci37584295,2017-02-15T20:59:35.799Z,"14km NNW of Rancho Cucamonga, CA",earthquake,0.23,0.39,0.133,11,reviewed,ci,ci
2017-02-15T20:03:12.783Z,64.9964,-147.2174,1.2,1.3,ml,,,,0.82,ak,ak15274119,2017-02-15T20:11:33.388Z,"26km NE of Badger, Alaska",earthquake,,3.3,,,automatic,ak,ak
2017-02-15T19:54:16.076Z,58.2866,-154.9582,0,2,ml,,,,0.53,ak,ak15274111,2017-02-15T20:06:30.982Z,"101km NW of Larsen Bay, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-02-15T19:53:30.510Z,5.2353,96.1729,28.75,5,mb,,41,0.771,1.25,us,us20008k22,2017-02-16T00:59:52.702Z,"12km W of Reuleuet, Indonesia",earthquake,5.6,4.1,0.063,82,reviewed,us,us
2017-02-15T19:47:08.530Z,5.2519,96.1207,20.28,5.6,mb,,23,0.823,1.43,us,us20008k1z,2017-02-16T16:17:34.040Z,"18km WNW of Reuleuet, Indonesia",earthquake,6.4,2.1,0.038,246,reviewed,us,us
2017-02-15T19:42:07.220Z,19.3898333,-155.2781667,2.553,1.24,md,20,55,0.004691,0.05,hv,hv60239978,2017-02-16T02:08:08.470Z,"6km SW of Volcano, Hawaii",earthquake,0.19,0.27,0.016,4,reviewed,hv,hv
2017-02-15T19:41:53.050Z,19.389,-155.2796667,2.313,0.95,md,22,58,0.003125,0.08,hv,hv61607566,2017-02-16T02:04:02.250Z,"6km SW of Volcano, Hawaii",earthquake,0.19,0.22,0.075,6,reviewed,hv,hv
2017-02-15T19:41:00.860Z,37.202,135.2534,366.79,4.5,mb,,28,2.327,0.94,us,us20008k1x,2017-02-16T00:01:25.040Z,"135km NW of Mikuni, Japan",earthquake,7.8,5.8,0.037,211,reviewed,us,us
2017-02-15T19:33:57.653Z,62.6115,-149.5169,40.6,1.8,ml,,,,0.73,ak,ak15274100,2017-02-15T19:43:25.644Z,"44km NE of Talkeetna, Alaska",earthquake,,1.4,,,automatic,ak,ak
2017-02-15T19:26:11.720Z,-4.4562,152.9494,81.94,4.6,mb,,89,0.826,0.65,us,us20008k1q,2017-02-15T23:15:42.040Z,"9km W of Taron, Papua New Guinea",earthquake,8.8,7.9,0.094,34,reviewed,us,us
2017-02-15T19:15:35.800Z,36.1259,-96.8688,3.766,2.5,ml,,22,,0.23,us,us20008k2q,2017-02-16T22:48:56.220Z,"15km W of Yale, Oklahoma",earthquake,0.7,2.7,,,reviewed,tul,tul
2017-02-15T18:53:38.530Z,-7.5095,107.4089,76.51,5,mb,,41,3.042,1.16,us,us20008k1a,2017-02-16T06:04:16.135Z,"3km SSW of Bantarmunding, Indonesia",earthquake,8.5,4.6,0.057,100,reviewed,us,us
2017-02-15T18:46:48.507Z,39.2209,-120.0924,7.9,1,ml,10,72.54,0.084,0.1845,nn,nn00578569,2017-02-15T19:27:52.079Z,"3km N of Dollar Point, California",earthquake,,2.2,0.26,8,reviewed,nn,nn
2017-02-15T18:43:31.790Z,19.3898333,-155.2541667,31.351,1.53,md,6,163,0.005076,0.07,hv,hv61607541,2017-02-16T03:35:33.370Z,"4km SSW of Volcano, Hawaii",earthquake,1.91,2.85,0.034,3,reviewed,hv,hv
2017-02-15T18:41:31.150Z,37.7981667,-122.5973333,4.76,2.44,md,62,141,0.09273,0.06,nc,nc72764556,2017-02-20T07:23:24.283Z,"10km SSW of Tamalpais-Homestead Valley, California",earthquake,0.15,0.38,0.146,61,reviewed,nc,nc
2017-02-15T18:21:06.390Z,33.2855,-116.321,4.54,1.2,ml,50,91,0.05643,0.19,ci,ci37584207,2017-02-15T18:53:23.470Z,"6km ENE of Borrego Springs, CA",earthquake,0.21,0.42,0.159,34,reviewed,ci,ci
2017-02-15T18:20:54.580Z,36.5945,-121.1366667,10.331,1.5,md,21,96,0.04724,0.06,nc,nc72764551,2017-02-17T01:49:02.494Z,"25km NE of Soledad, California",earthquake,0.21,0.66,0.326,20,reviewed,nc,nc
2017-02-15T18:02:14.600Z,19.4431667,-154.907,3.392,1.28,md,5,209,0.01651,0.04,hv,hv61607526,2017-02-16T02:35:39.090Z,"2km SSE of Leilani Estates, Hawaii",earthquake,1.4,0.44,0.067,3,reviewed,hv,hv
2017-02-15T18:01:14.942Z,37.1418,-117.0675,7.7,1.6,ml,34,51.15,0.164,0.1987,nn,nn00578547,2017-02-15T18:21:41.380Z,"37km NW of Beatty, Nevada",earthquake,,1.9,0.23,14,reviewed,nn,nn
2017-02-15T17:58:14.520Z,-59.3725,149.2253,10,4.8,mb,,136,7.221,0.6,us,us20008k14,2017-02-15T18:19:28.040Z,"West of Macquarie Island",earthquake,6,1.9,0.109,26,reviewed,us,us
2017-02-15T17:51:57.040Z,38.794,-122.7645,2.41,0.27,md,11,148,0.01832,0.04,nc,nc72764541,2017-02-15T19:56:02.445Z,"1km NNW of The Geysers, California",earthquake,0.64,0.82,0.144,3,reviewed,nc,nc
2017-02-15T17:48:53.140Z,60.9336,-150.827,40.5,1.6,ml,,,,0.47,ak,ak15273701,2017-02-15T17:53:13.071Z,"36km NE of Nikiski, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-02-15T17:41:33.210Z,36.02,-117.7773333,2.18,1.01,ml,13,124,0.01108,0.11,ci,ci37584183,2017-02-15T18:38:58.892Z,"15km NE of Little Lake, CA",earthquake,0.23,0.17,0.082,4,reviewed,ci,ci
2017-02-15T17:35:03.928Z,38.872,-115.5496,3.3,0.9,ml,6,237.7,0.524,0.1502,nn,nn00578596,2017-02-15T19:59:07.109Z,"15km NNW of Currant, Nevada",earthquake,,6.7,0,1,reviewed,nn,nn
2017-02-15T17:33:22.630Z,0.4846,99.7389,150.76,4.5,mb,,135,1.31,0.76,us,us20008k0x,2017-02-15T22:04:47.040Z,"77km NW of Bonjol, Indonesia",earthquake,8.1,9.3,0.106,26,reviewed,us,us
2017-02-15T17:31:30.640Z,-21.6959,-68.3404,133.31,4.3,mb,,31,0.844,0.54,us,us20008k0t,2017-02-15T18:55:33.040Z,"105km NE of Calama, Chile",earthquake,6.6,8.9,0.161,11,reviewed,us,us
2017-02-15T17:31:04.130Z,37.4845,-118.8238333,0.74,0.96,md,16,128,0.1054,0.05,nc,nc72764536,2017-02-15T20:02:02.449Z,"22km SE of Mammoth Lakes, California",earthquake,0.45,2.21,0.141,13,reviewed,nc,nc
2017-02-15T17:19:07.500Z,40.2853333,-124.4156667,19.77,2.72,md,15,245,0.1069,0.07,nc,nc72764531,2017-02-16T19:22:04.140Z,"34km SSW of Ferndale, California",earthquake,0.78,0.28,0.16,32,reviewed,nc,nc
2017-02-15T17:19:06.990Z,59.8817,-151.4794,71.7,1.8,ml,,,,0.51,ak,ak15273310,2017-02-15T17:33:03.348Z,"19km NNW of Fritz Creek, Alaska",earthquake,,1.3,,,automatic,ak,ak
2017-02-15T17:07:38.470Z,38.8216667,-122.7965012,1.42,0.88,md,9,112,0.01074,0.02,nc,nc72764526,2017-02-15T17:34:02.127Z,"6km W of Cobb, California",earthquake,0.39,0.79,,1,automatic,nc,nc
2017-02-15T16:44:38.510Z,59.6599,-152.3616,71.9,1.9,ml,,,,0.53,ak,ak15273306,2017-02-15T17:03:01.387Z,"32km WSW of Anchor Point, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-02-15T16:43:46.180Z,38.0479,72.4752,124.73,4.3,mb,,51,0.827,0.64,us,us20008k0m,2017-02-15T23:27:56.040Z,"96km ESE of Vanj, Tajikistan",earthquake,7.4,8,0.078,47,reviewed,us,us
2017-02-15T16:40:33.970Z,38.8106651,-122.8291702,1.51,0.56,md,6,84,0.001794,0.01,nc,nc72764521,2017-02-15T16:57:03.048Z,"7km WNW of The Geysers, California",earthquake,0.58,1.01,,1,automatic,nc,nc
2017-02-15T16:31:52.590Z,19.4348333,-154.903,3.114,1.29,md,5,243,0.02539,0.06,hv,hv61607326,2017-02-16T02:32:36.460Z,"3km SSE of Leilani Estates, Hawaii",earthquake,1.91,0.72,0.339,3,reviewed,hv,hv
2017-02-15T16:31:21.180Z,33.7148333,-116.7608333,16.28,0.68,ml,29,77,0.03907,0.12,ci,ci37584159,2017-02-15T17:00:53.557Z,"5km SW of Idyllwild, CA",earthquake,0.21,0.31,0.183,12,reviewed,ci,ci
2017-02-15T16:31:09.678Z,39.5862,-119.7829,14.9,1.2,ml,4,118.32,0.139,0.0835,nn,nn00578519,2017-02-15T17:02:03.687Z,"1km SSW of Sun Valley, Nevada",earthquake,,9.4,0,1,reviewed,nn,nn
2017-02-15T16:01:24.499Z,63.4321,-148.324,0,2.1,ml,,,,0.79,ak,ak15272915,2017-02-15T16:17:08.034Z,"31km E of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-02-15T15:51:48.680Z,-33.2251,-69.5936,11.38,4.6,mb,,42,0.601,0.57,us,us20008jzz,2017-02-15T23:15:05.814Z,"80km WSW of Mendoza, Argentina",earthquake,4.5,4.5,0.172,10,reviewed,us,us
2017-02-15T15:38:32.210Z,39.5561,-115.7196,11.5,1.8,ml,5,113.82,0.861,0.1109,nn,nn00578510,2017-02-16T23:36:19.946Z,"21km ENE of Eureka, Nevada",earthquake,,6.7,0,1,reviewed,nn,nn
2017-02-15T15:37:26.500Z,29.6211,51.563,23.56,4,mb,,69,6.223,0.6,us,us20008jzv,2017-02-15T22:39:57.040Z,"8km W of Kazerun, Iran",earthquake,9.3,4.2,0.106,24,reviewed,us,us
2017-02-15T15:28:16.570Z,52.369,-173.4301,95.79,4.5,mb,,138,2.064,0.93,us,us20008jzk,2017-02-15T22:24:37.040Z,"55km ENE of Atka, Alaska",earthquake,9.3,7.9,0.046,137,reviewed,us,us
2017-02-15T15:24:49.100Z,33.4735,-116.4733333,14.04,1.2,ml,52,79,0.06373,0.15,ci,ci37584103,2017-02-15T16:51:18.483Z,"21km ESE of Anza, CA",earthquake,0.15,0.27,0.124,35,reviewed,ci,ci
2017-02-15T15:18:26.500Z,38.8353333,-122.7776667,1.4,0.22,md,6,93,0.007325,0.03,nc,nc71105804,2017-02-17T17:34:03.104Z,"4km WNW of Cobb, California",earthquake,0.93,1.58,0.047,2,reviewed,nc,nc
2017-02-15T15:18:22.010Z,38.8375,-122.7681667,2.44,0.27,md,9,147,0.006208,0.03,nc,nc72764511,2017-02-17T17:45:03.119Z,"4km WNW of Cobb, California",earthquake,0.5,0.53,0.043,2,reviewed,nc,nc
2017-02-15T15:07:07.680Z,37.4771667,-118.7856667,4.24,1.59,md,23,129,0.1178,0.05,nc,nc72764506,2017-02-15T19:44:02.419Z,"25km SE of Mammoth Lakes, California",earthquake,0.34,1.64,0.185,21,reviewed,nc,nc
2017-02-15T15:02:43.710Z,33.0775,-116.5588333,8.37,0.99,ml,21,83,0.03269,0.19,ci,ci37584071,2017-02-15T15:17:23.087Z,"4km E of Julian, CA",earthquake,0.36,1.04,0.169,18,reviewed,ci,ci
